name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status
Cafe Resto,"Rajendra Nagar, Delhi",110060,restaurants,4.8,1169,0,1,1,0,,7,OPERATIONAL
The Yellow Bowl,"Rajendra Nagar, Delhi",110060,restaurants,4.6,143,0,1,1,0,,4,OPERATIONAL
chill n grill,"Rajendra Nagar, Delhi",110008,restaurants,4.3,371,0,0,1,1,2.0,5,OPERATIONAL
Flavours Of Punjab Restaurant,"Rajendra Nagar, Delhi",110060,restaurants,4.0,1132,0,0,1,1,2.0,4,OPERATIONAL
By The Wok : Your Everyday Chinese Bistro,"Rajendra Nagar, Delhi",110060,restaurants,4.7,440,0,0,1,0,,5,OPERATIONAL
The Galaxy,"Rajendra Nagar, Delhi",110060,restaurants,4.7,98,0,0,1,0,,4,OPERATIONAL
Talli Station Rajendra Place,"Rajendra Nagar, Delhi",110008,restaurants,4.1,536,0,1,1,1,2.0,9,OPERATIONAL
Our Adda,"Rajendra Nagar, Delhi",110060,restaurants,4.9,73,0,0,1,0,,4,OPERATIONAL
SUZIE WONG,"Rajendra Nagar, Delhi",110060,restaurants,4.8,286,0,1,1,0,,7,OPERATIONAL
Mama's restaurant,"Rajendra Nagar, Delhi",110060,restaurants,3.8,1263,0,1,1,1,2.0,6,OPERATIONAL
Dream of Chef,"Rajendra Nagar, Delhi",110060,restaurants,4.7,101,0,0,1,0,,4,OPERATIONAL
Food Bus Of India,"Rajendra Nagar, Delhi",110060,restaurants,4.6,4407,0,1,1,1,2.0,5,OPERATIONAL
TREE HOUSE CAFE,"Rajendra Nagar, Delhi",110060,cafes,4.7,530,0,0,1,0,,4,OPERATIONAL
Josie's Coffee House,"Rajendra Nagar, Delhi",110060,cafes,4.2,751,0,0,1,0,,4,OPERATIONAL
Chalet 33,"Rajendra Nagar, Delhi",110060,cafes,4.6,145,0,0,1,0,,4,OPERATIONAL
The SUK™,"Rajendra Nagar, Delhi",110060,cafes,4.8,203,0,1,1,0,,7,OPERATIONAL
Chérie’s,"Rajendra Nagar, Delhi",110060,cafes,4.7,89,0,0,1,0,,4,OPERATIONAL
BON TEMPS Cafe,"Rajendra Nagar, Delhi",110060,cafes,4.7,52,0,1,1,0,,7,OPERATIONAL
Koffeana,"Rajendra Nagar, Delhi",110060,cafes,4.0,168,0,0,1,0,,4,OPERATIONAL
Dilli Coffee Adda,"Rajendra Nagar, Delhi",110060,cafes,4.9,32,0,0,0,0,,7,OPERATIONAL
YORE CAFE,"Rajendra Nagar, Delhi",110060,cafes,4.8,31,0,1,0,0,,9,OPERATIONAL
Nobby's Cafe,"Rajendra Nagar, Delhi",110008,cafes,4.9,684,0,1,1,0,,4,OPERATIONAL
Letzz Coffee,"Rajendra Nagar, Delhi",110060,cafes,4.8,137,0,0,0,0,,7,OPERATIONAL
Sip Out,"Rajendra Nagar, Delhi",110060,cafes,4.7,83,0,0,1,0,,4,OPERATIONAL
Cafe Melanza,"Rajendra Nagar, Delhi",110060,cafes,5.0,29,0,0,0,0,,7,OPERATIONAL
TSP Cafe,"Rajendra Nagar, Delhi",110060,cafes,4.9,37,0,0,1,0,,5,OPERATIONAL
Chai Coffee Chili,"Rajendra Nagar, Delhi",110008,cafes,4.9,86,0,0,1,0,,4,OPERATIONAL
Coffee Leela,"Rajendra Nagar, Delhi",,cafes,4.9,202,0,1,1,0,,7,OPERATIONAL
Zuba Beauty And Hair Salon,"Rajendra Nagar, Delhi",110060,salons,4.8,1936,0,1,1,0,,4,OPERATIONAL
Zuba Men’s Salon,"Rajendra Nagar, Delhi",110060,salons,4.8,863,0,1,1,0,,5,OPERATIONAL
"Looks Salon, New Rajinder Nagar","Rajendra Nagar, Delhi",110060,salons,4.7,650,0,1,1,0,,5,OPERATIONAL
Zuba Men’s Grooming Salon,"Rajendra Nagar, Delhi",110060,salons,4.8,1062,0,1,1,0,,7,OPERATIONAL
bharti's,"Rajendra Nagar, Delhi",110060,salons,4.8,754,0,0,1,0,,5,OPERATIONAL
"Makeover Studio - Unisex Salon for Hair, Skin & Makeup","Rajendra Nagar, Delhi",110060,salons,5.0,14,0,0,1,0,,11,OPERATIONAL
Highlights Ladies Salon,"Rajendra Nagar, Delhi",110060,salons,4.5,120,0,1,1,0,,4,OPERATIONAL
Holic unisex salon,"Rajendra Nagar, Delhi",110060,salons,4.7,64,0,0,1,0,,5,OPERATIONAL
NS3 unisex salon,"Rajendra Nagar, Delhi",110060,salons,5.0,52,0,0,0,0,,4,OPERATIONAL
Hair Masters Luxury Salon,"Rajendra Nagar, Delhi",110060,salons,3.8,512,0,1,1,0,,7,OPERATIONAL
Simrann's Salon,"Rajendra Nagar, Delhi",110060,salons,4.6,142,0,1,1,0,,4,OPERATIONAL
The Beauty Hub | Beauty Parlour for Ladies in Rajender Nagar,"Rajendra Nagar, Delhi",110060,salons,4.9,50,0,1,1,0,,4,OPERATIONAL
Violet Studio,"Rajendra Nagar, Delhi",110060,salons,4.9,248,0,1,1,0,,5,OPERATIONAL
A MOI Salon,"Rajendra Nagar, Delhi",110060,salons,5.0,21,0,1,0,0,,4,OPERATIONAL
Ash Beauty Salon - Best Salon in Delhi,"Rajendra Nagar, Delhi",110060,salons,3.8,247,0,1,1,0,,4,OPERATIONAL
ADA HAIR & BEAUTY STUDIO,"Rajendra Nagar, Delhi",110060,salons,4.7,67,0,0,1,0,,4,OPERATIONAL
Elit Beauty Salon,"Rajendra Nagar, Delhi",110060,salons,4.0,82,0,0,1,0,,7,OPERATIONAL
AQUARIUX BEAUTY SALON,"Rajendra Nagar, Delhi",110060,salons,4.9,31,0,0,1,0,,4,OPERATIONAL
Ravishing Hair and Make Up Studio,"Rajendra Nagar, Delhi",110060,salons,4.9,67,0,0,1,0,,4,OPERATIONAL
The Sallure Luxury Salon,"Rajendra Nagar, Delhi",110008,salons,4.9,598,0,1,0,0,,14,OPERATIONAL
TrueFitnessClub,"Rajendra Nagar, Delhi",110060,gyms,5.0,270,0,0,1,0,,5,OPERATIONAL
The Emerald GYM,"Rajendra Nagar, Delhi",110060,gyms,4.9,160,0,0,1,0,,5,OPERATIONAL
FIT FLUENCE GYM,"Rajendra Nagar, Delhi",110060,gyms,5.0,94,0,0,1,0,,5,OPERATIONAL
Good Life Fitness,"Rajendra Nagar, Delhi",110060,gyms,4.6,441,0,1,1,0,,11,OPERATIONAL
Stay sassy fitness zone,"Rajendra Nagar, Delhi",110060,gyms,4.9,110,0,1,1,0,,6,OPERATIONAL
"Cult Gym New Rajinder Nagar, Delhi | Best Gym in Rajinder Nagar, Delhi","Rajendra Nagar, Delhi",110060,gyms,3.8,238,0,1,1,0,,13,OPERATIONAL
Your Fitness Point Gym,"Rajendra Nagar, Delhi",110060,gyms,4.9,36,0,1,1,0,,5,OPERATIONAL
Two Bulls Gym,"Rajendra Nagar, Delhi",110060,gyms,4.7,146,0,0,1,0,,6,OPERATIONAL
JK Fitness Club,"Rajendra Nagar, Delhi",110060,gyms,4.6,160,0,0,1,0,,5,OPERATIONAL
Muscle Junkie - Pusa Road,"Rajendra Nagar, Delhi",110005,gyms,4.2,107,0,0,1,0,,5,OPERATIONAL
P-Academy Gym-Love Your Body,"Rajendra Nagar, Delhi",110060,gyms,4.8,51,0,0,1,0,,5,OPERATIONAL
Two bulls gym,"Rajendra Nagar, Delhi",110060,gyms,5.0,13,0,0,0,0,,6,OPERATIONAL
Intensity Gym & Fitness Studio,"Rajendra Nagar, Delhi",110060,gyms,4.5,85,0,0,1,0,,5,OPERATIONAL
FUSION dance and fitness studio,"Rajendra Nagar, Delhi",110060,gyms,4.8,115,0,0,1,0,,16,OPERATIONAL
"Iron curls, unisex gym","Rajendra Nagar, Delhi",110060,gyms,4.8,5,0,0,1,0,,5,OPERATIONAL
Muscle officer gym,"Rajendra Nagar, Delhi",110060,gyms,5.0,2,0,0,1,0,,5,OPERATIONAL
Guys N Gals,"Rajendra Nagar, Delhi",110060,clothing stores,4.6,95,0,0,1,0,,4,OPERATIONAL
Walk In Style,"Rajendra Nagar, Delhi",110060,clothing stores,4.6,56,0,1,1,0,,5,OPERATIONAL
"Pantaloons (Pusa Road, New Delhi)","Rajendra Nagar, Delhi",110005,clothing stores,4.9,486,0,1,1,0,,5,OPERATIONAL
Brands Basement,"Rajendra Nagar, Delhi",110060,clothing stores,3.9,30,0,0,1,0,,4,OPERATIONAL
Ruchi's,"Rajendra Nagar, Delhi",110060,clothing stores,4.1,66,0,1,1,0,,5,OPERATIONAL
WAVES EXPORT & BRANDED SURPLUS,"Rajendra Nagar, Delhi",110060,clothing stores,4.8,136,0,0,1,0,,7,OPERATIONAL
Sultana Clothing,"Rajendra Nagar, Delhi",110060,clothing stores,4.7,29,0,1,1,0,,4,OPERATIONAL
Roop Vatika by Raj Arora,"Rajendra Nagar, Delhi",110060,clothing stores,4.6,1339,0,1,1,0,,4,OPERATIONAL
Jannat Couture,"Rajendra Nagar, Delhi",110060,clothing stores,3.9,15,0,0,0,0,,4,OPERATIONAL
Silver Stitch,"Rajendra Nagar, Delhi",110060,clothing stores,4.4,46,0,1,1,0,,4,OPERATIONAL
Mode Ego,"Rajendra Nagar, Delhi",110060,clothing stores,4.1,14,0,0,1,0,,4,OPERATIONAL
Heritage DdESIGN by Gagandeep kaur,"Rajendra Nagar, Delhi",110060,clothing stores,4.7,19,0,1,1,0,,5,OPERATIONAL
Sassy N Classy,"Rajendra Nagar, Delhi",110060,clothing stores,5.0,1,0,0,0,0,,4,OPERATIONAL
AVENUE115,"Rajendra Nagar, Delhi",110060,clothing stores,4.7,9,0,1,1,0,,5,OPERATIONAL
Gaurika Creations: Fashion Boutique | Women's Clothing Stores | Ladies Boutique in Rajinder Nagar,"Rajendra Nagar, Delhi",110060,clothing stores,5.0,56,0,0,1,0,,6,OPERATIONAL
dK couture by dkjoshi,"Rajendra Nagar, Delhi",110060,clothing stores,4.5,19,0,0,1,0,,4,OPERATIONAL
Nichebynishita,"Rajendra Nagar, Delhi",110060,clothing stores,5.0,3,0,0,0,0,,4,OPERATIONAL
Metro School Uniform,"Rajendra Nagar, Delhi",110060,clothing stores,3.8,116,0,0,1,0,,4,OPERATIONAL
Blazon Clothing,"Rajendra Nagar, Delhi",110060,clothing stores,4.9,12,0,1,1,0,,7,OPERATIONAL
KHADYAAN KENDRA,"Rajendra Nagar, Delhi",110060,grocery stores,4.4,68,0,0,0,0,,7,OPERATIONAL
Reliance SMART Bazaar,"Rajendra Nagar, Delhi",110085,grocery stores,3.6,200,0,1,1,0,,14,OPERATIONAL
GUDPRICE BAZAAR,"Rajendra Nagar, Delhi",110008,grocery stores,4.2,108,0,0,1,0,,6,OPERATIONAL
Double Storey Market,"Rajendra Nagar, Delhi",110060,grocery stores,3.9,476,0,0,1,0,,3,OPERATIONAL
More Supermarket - Rajendra Nagar,"Rajendra Nagar, Delhi",,grocery stores,4.0,846,0,1,1,0,,9,OPERATIONAL
DDA MARKET,"Rajendra Nagar, Delhi",110060,grocery stores,3.7,216,0,0,0,0,,3,OPERATIONAL
Dinesh Flour Mills,"Rajendra Nagar, Delhi",110060,grocery stores,4.9,3685,0,1,1,0,,10,OPERATIONAL
Ishwar Dass & Sons,"Rajendra Nagar, Delhi",110060,grocery stores,4.3,32,0,0,1,0,,10,OPERATIONAL
Storeex 24/7,"Rajendra Nagar, Delhi",110060,grocery stores,3.4,5,0,1,1,0,,6,OPERATIONAL
Safal Store,"Rajendra Nagar, Delhi",110060,grocery stores,3.3,74,0,1,0,0,,6,OPERATIONAL
Gulshan Store,"Rajendra Nagar, Delhi",110060,grocery stores,4.5,11,0,0,1,0,,7,OPERATIONAL
HARI GOKAL,"Rajendra Nagar, Delhi",110008,grocery stores,4.2,48,0,1,1,0,,6,OPERATIONAL
Wasanda Ram Ram Saran Dass Grocery Store,"Rajendra Nagar, Delhi",110055,grocery stores,4.2,18,0,1,1,0,,10,OPERATIONAL
Thursday Market (New Rajinder Nagar),"Rajendra Nagar, Delhi",110060,grocery stores,3.7,32,0,0,0,0,,9,OPERATIONAL
Ramesh namkeen old rajender nagar new delhi,"Rajendra Nagar, Delhi",110060,grocery stores,4.6,9,0,0,1,0,,7,OPERATIONAL
Yashoda Dairy,"Rajendra Nagar, Delhi",110060,grocery stores,4.1,1420,0,0,1,0,,5,OPERATIONAL
Kapoor Corner,"Rajendra Nagar, Delhi",110060,grocery stores,4.1,60,0,0,0,0,,7,OPERATIONAL
Mercury Electronics,"Rajendra Nagar, Delhi",110060,electronics shops,4.7,395,0,0,1,0,,4,OPERATIONAL
Hiba Electronics,"Rajendra Nagar, Delhi",110060,electronics shops,4.2,40,0,0,1,0,,3,OPERATIONAL
Croma - Pusa Road,"Rajendra Nagar, Delhi",110005,electronics shops,4.4,4942,0,1,1,0,,5,OPERATIONAL
ASUS Exclusive Store - Maak Electronics,"Rajendra Nagar, Delhi",110060,electronics shops,4.9,861,0,1,1,0,,5,OPERATIONAL
Lenovo Exclusive Store - Kadam Direct Laptops,"Rajendra Nagar, Delhi",110060,electronics shops,4.6,558,0,1,1,0,,5,OPERATIONAL
Verma Electronics,"Rajendra Nagar, Delhi",110008,electronics shops,3.5,21,0,0,1,0,,3,OPERATIONAL
HP World - Old Rajinder Nagar,"Rajendra Nagar, Delhi",110060,electronics shops,4.8,112,0,1,1,0,,4,OPERATIONAL
Rajiv Electronics,"Rajendra Nagar, Delhi",110005,electronics shops,3.9,12,0,0,1,0,,4,OPERATIONAL
A To Z IT Solutions,"Rajendra Nagar, Delhi",110060,electronics shops,4.2,61,0,0,1,0,,6,OPERATIONAL
Samsung Experience Store Old Rajender Nagar,"Rajendra Nagar, Delhi",110060,electronics shops,3.9,95,0,1,1,0,,6,OPERATIONAL
Romy Electronics,"Rajendra Nagar, Delhi",110060,electronics shops,4.3,9,0,0,1,0,,3,OPERATIONAL
Shri- Ram Cctv Camera Installation | Electronic Door Lock Installation | Cctv Camera Repair Service,"Rajendra Nagar, Delhi",110060,electronics shops,4.7,63,0,1,1,0,,7,OPERATIONAL
HP World - Shankar Road,"Rajendra Nagar, Delhi",110060,electronics shops,4.6,119,0,1,1,0,,4,OPERATIONAL
Rajendra Electronics,"Rajendra Nagar, Delhi",110006,electronics shops,4.6,10,0,0,1,0,,4,OPERATIONAL
GSK COMPUTER SYSTEMS,"Rajendra Nagar, Delhi",110060,electronics shops,4.6,208,0,0,1,0,,5,OPERATIONAL
Nagpal Telecom,"Rajendra Nagar, Delhi",110060,electronics shops,4.7,100,0,0,1,0,,4,OPERATIONAL
Raj Electrical,"Rajendra Nagar, Delhi",110060,electronics shops,4.0,6,0,0,1,0,,4,OPERATIONAL
Electronics Mart - Rajouri Garden,"Rajendra Nagar, Delhi",110027,electronics shops,4.5,786,0,1,1,0,,4,OPERATIONAL
Suraj Mobile,"Rajendra Nagar, Delhi",110060,electronics shops,5.0,1,0,0,1,0,,3,OPERATIONAL
Lieve Health Clinics (New Rajender Nagar),"Rajendra Nagar, Delhi",110060,clinics,4.8,33,0,1,1,0,,6,OPERATIONAL
Raj Pain Management & Health Clinic,"Rajendra Nagar, Delhi",110060,clinics,4.9,320,0,1,1,0,,7,OPERATIONAL
Sarayu Clinics,"Rajendra Nagar, Delhi",110060,clinics,4.6,342,0,0,1,0,,9,OPERATIONAL
The Caring Touch,"Rajendra Nagar, Delhi",110060,clinics,4.9,6409,0,1,1,0,,8,OPERATIONAL
"Alive Wellness Clinics - Rajinder Nagar, New Delhi","Rajendra Nagar, Delhi",110005,clinics,4.8,272,0,1,1,0,,14,OPERATIONAL
DALMIA CLINIC,"Rajendra Nagar, Delhi",110005,clinics,4.9,126,0,0,1,0,,4,OPERATIONAL
Sir Ganga Ram Hospital,"Rajendra Nagar, Delhi",110060,clinics,3.6,4442,0,1,1,0,,7,OPERATIONAL
Dr Meenakshi Rajput Clinic,"Rajendra Nagar, Delhi",110060,clinics,4.7,27,0,0,0,0,,4,OPERATIONAL
Delhi Dental & Medical centre,"Rajendra Nagar, Delhi",110060,clinics,4.2,85,0,1,1,0,,5,OPERATIONAL
Amrit Clinic,"Rajendra Nagar, Delhi",110060,clinics,4.8,1061,0,1,1,0,,5,OPERATIONAL
Wave health clinic,"Rajendra Nagar, Delhi",110060,clinics,4.9,27,0,0,0,0,,4,OPERATIONAL
Famous Physiotherapist in delhi |Dr Jayant Healing Hands,"Rajendra Nagar, Delhi",110060,clinics,4.8,513,0,1,1,0,,5,OPERATIONAL
Dr. Andleeb Sachdev Clinic,"Rajendra Nagar, Delhi",110060,clinics,5.0,83,0,0,1,0,,4,OPERATIONAL
NeoFace Clinic,"Rajendra Nagar, Delhi",110060,clinics,5.0,68,0,1,1,0,,5,OPERATIONAL
Saxena clinic,"Rajendra Nagar, Delhi",110060,clinics,4.0,1,0,0,1,0,,4,OPERATIONAL
Soormas Clinic Homoeopathy and Physiotherapy Centre,"Rajendra Nagar, Delhi",110060,clinics,4.9,112,0,0,1,0,,4,OPERATIONAL
Dent Villa,"Rajendra Nagar, Delhi",110060,clinics,4.9,132,0,0,1,0,,5,OPERATIONAL
Sunil Pathology Clinic Pvt. Ltd.,"Rajendra Nagar, Delhi",110060,clinics,4.5,26,0,1,1,0,,4,OPERATIONAL
Subs the bakery,"Rajendra Nagar, Delhi",110008,bakeries,4.8,46,0,0,0,0,,14,OPERATIONAL
Grand Bakery,"Rajendra Nagar, Delhi",110060,bakeries,4.0,46,0,1,1,0,,4,OPERATIONAL
Camdin Patisserie & Boulangerie,"Rajendra Nagar, Delhi",110060,bakeries,4.1,60,0,1,0,0,,6,OPERATIONAL
Brownie Point,"Rajendra Nagar, Delhi",110008,bakeries,4.5,868,0,1,1,1,2.0,10,OPERATIONAL
The Old Baker - Jaypee Siddharth,"Rajendra Nagar, Delhi",110060,bakeries,4.6,16,0,1,1,0,,6,OPERATIONAL
Camdin Patisserie & Boulangerie,"Rajendra Nagar, Delhi",110008,bakeries,4.1,284,0,1,1,1,2.0,9,OPERATIONAL
High On Desserts,"Rajendra Nagar, Delhi",110060,bakeries,4.3,504,0,0,1,0,,9,OPERATIONAL
AROMA TREATSS,"Rajendra Nagar, Delhi",110060,bakeries,4.6,28,0,0,1,0,,6,OPERATIONAL
Dripping Dose,"Rajendra Nagar, Delhi",110008,bakeries,4.5,855,0,0,1,0,,13,OPERATIONAL
Best Cakes in karol Bagh-The house of cakes & Bouquets,"Rajendra Nagar, Delhi",110060,bakeries,5.0,15,0,1,1,0,,9,OPERATIONAL
Lifeline Chemist,"Rajendra Nagar, Delhi",110060,pharmacies,4.3,10,0,0,1,0,,6,OPERATIONAL
The Pharmacy,"Rajendra Nagar, Delhi",110060,pharmacies,3.2,11,0,0,1,0,,6,OPERATIONAL
DISCOUNT MEDICOS,"Rajendra Nagar, Delhi",110060,pharmacies,4.5,193,0,1,1,0,,5,OPERATIONAL
Sai Pharmacy Best Pharmacy in Rajendra Place Delhi,"Rajendra Nagar, Delhi",110060,pharmacies,3.3,9,0,0,1,0,,5,OPERATIONAL
Sir Ganga Ram Pharmacy,"Rajendra Nagar, Delhi",110060,pharmacies,3.5,19,0,1,1,0,,5,OPERATIONAL
MAA JAGDAMBA PHARMACY,"Rajendra Nagar, Delhi",110060,pharmacies,4.2,21,0,0,1,0,,5,OPERATIONAL
JAN SEVA PHARMACY,"Rajendra Nagar, Delhi",110060,pharmacies,5.0,31,0,0,1,0,,5,OPERATIONAL
Anytime pharmacy,"Rajendra Nagar, Delhi",110060,pharmacies,3.2,19,0,0,1,0,,5,OPERATIONAL
New Delhi Medicos,"Rajendra Nagar, Delhi",110060,pharmacies,4.3,20,0,1,1,0,,5,OPERATIONAL
Apollo Pharmacy New Rajinder Nagar,"Rajendra Nagar, Delhi",110060,pharmacies,4.2,14,0,1,1,0,,5,OPERATIONAL
RX Medicos,"Rajendra Nagar, Delhi",110060,pharmacies,3.0,12,0,0,1,0,,8,OPERATIONAL
RANA PHARMACY,"Rajendra Nagar, Delhi",110060,pharmacies,5.0,2,0,0,0,0,,5,OPERATIONAL
Batra Medical Corner,"Rajendra Nagar, Delhi",110060,pharmacies,3.7,48,0,0,0,0,,9,OPERATIONAL
Family Care Chemists,"Rajendra Nagar, Delhi",110060,pharmacies,4.6,11,0,0,1,0,,5,OPERATIONAL
Friends Medical Store,"Rajendra Nagar, Delhi",110060,pharmacies,4.3,11,0,0,1,0,,5,OPERATIONAL
Medi Max Medicos,"Rajendra Nagar, Delhi",110060,pharmacies,3.5,12,0,0,1,0,,5,OPERATIONAL
Medicos.com,"Rajendra Nagar, Delhi",110060,pharmacies,3.4,22,0,0,1,0,,5,OPERATIONAL
Bluemoon Super Speciality,"Rajendra Nagar, Delhi",110008,pharmacies,5.0,78,0,1,1,0,,5,OPERATIONAL
VIDYA COACHING CENTRE (VICKY BHAIYA),"Rajendra Nagar, Delhi",110060,tutoring centers,4.9,277,0,1,1,0,,3,OPERATIONAL
Simrit Gyan Home Tutors,"Rajendra Nagar, Delhi",110060,tutoring centers,5.0,9,0,1,1,0,,2,OPERATIONAL
Ritu Tutorials - Education is power,"Rajendra Nagar, Delhi",110060,tutoring centers,4.8,18,0,0,1,0,,3,OPERATIONAL
Meticulous- Maths & Science Tuition Rajinder Nagar,"Rajendra Nagar, Delhi",110060,tutoring centers,5.0,6,0,1,1,0,,2,OPERATIONAL
I K HOME TUTOR,"Rajendra Nagar, Delhi",110008,tutoring centers,5.0,47,0,1,1,0,,4,OPERATIONAL
Tuition Classes by Anupriya,"Rajendra Nagar, Delhi",110060,tutoring centers,5.0,1,0,0,1,0,,3,OPERATIONAL
Yukti coaching classes,"Rajendra Nagar, Delhi",110060,tutoring centers,4.8,25,0,0,0,0,,2,OPERATIONAL
MATHS MENTOR SURUCHI,"Rajendra Nagar, Delhi",110060,tutoring centers,5.0,8,0,0,1,0,,3,OPERATIONAL
SIP abacus RAJINDER NAGAR DELHI,"Rajendra Nagar, Delhi",110060,tutoring centers,5.0,24,0,1,1,0,,3,OPERATIONAL
"Scholar's Academy - Best Coaching for Classes 1st to 12th, Science | Commerce | Humanities","Rajendra Nagar, Delhi",110060,tutoring centers,4.4,26,0,1,1,0,,3,OPERATIONAL
Cuemath Offline Tuition Center | Honey Gupta,"Rajendra Nagar, Delhi",110060,tutoring centers,4.9,14,0,1,1,0,,4,OPERATIONAL
Skillkesari Academy,"Rajendra Nagar, Delhi",110008,tutoring centers,4.9,41,0,1,1,0,,4,OPERATIONAL
Kumar Home Tutors,"Rajendra Nagar, Delhi",110015,tutoring centers,4.7,371,0,1,1,0,,5,OPERATIONAL
Dilli Home Tutors,"Rajendra Nagar, Delhi",110005,tutoring centers,5.0,5,0,0,1,0,,3,OPERATIONAL
Insight IAS Academy,"Rajendra Nagar, Delhi",110060,tutoring centers,4.4,426,0,1,1,0,,4,OPERATIONAL
StudyIQ Classroom | Rajendra Place,"Rajendra Nagar, Delhi",110005,tutoring centers,3.8,132,0,1,1,0,,3,OPERATIONAL
Deepa Lal - Maths Tuition Classes ( 11 - 12 ),"Rajendra Nagar, Delhi",110060,tutoring centers,5.0,9,0,1,1,0,,4,OPERATIONAL
Forum Learning Center by ForumIAS,"Rajendra Nagar, Delhi",110005,tutoring centers,4.7,6,0,0,0,0,,3,OPERATIONAL
Ajit Furniture House | Furniture Store in Delhi NCR,"Rajendra Nagar, Delhi",110014,furniture stores,4.7,366,0,1,1,0,,9,OPERATIONAL
Shengrila Furniture,"Rajendra Nagar, Delhi",110060,furniture stores,4.3,6,0,0,1,0,,4,OPERATIONAL
Sanjeev Furnishers Pvt Ltd,"Rajendra Nagar, Delhi",110060,furniture stores,5.0,2,0,0,0,0,,6,OPERATIONAL
SANJEEV FURNISHERS PVT. LTD.,"Rajendra Nagar, Delhi",110060,furniture stores,4.6,25,0,1,1,0,,4,OPERATIONAL
Krishna Mattress,"Rajendra Nagar, Delhi",110060,furniture stores,4.7,325,0,1,1,0,,6,OPERATIONAL
Arora Furniture,"Rajendra Nagar, Delhi",110092,furniture stores,2.8,54,0,0,1,0,,6,OPERATIONAL
Raja Furniture & Electronics,"Rajendra Nagar, Delhi",110094,furniture stores,4.6,28,0,0,1,0,,6,OPERATIONAL
Jindal Furniture Sanjay Nagar,"Rajendra Nagar, Delhi",,furniture stores,4.8,148,0,1,1,0,,9,OPERATIONAL
Furniture Market,"Rajendra Nagar, Delhi",110047,furniture stores,3.9,72,0,0,0,0,,6,OPERATIONAL
"Sleepwell Shoppe - New Rajinder Nagar, New Delhi","Rajendra Nagar, Delhi",110060,furniture stores,5.0,9,0,1,1,0,,6,OPERATIONAL
Shengrila Office Systems,"Rajendra Nagar, Delhi",110060,furniture stores,3.0,4,0,0,1,0,,7,OPERATIONAL
Phonex Mobiles,"Rajendra Nagar, Delhi",110008,mobile shops,3.9,16,0,0,1,0,,4,OPERATIONAL
"MODCOM GREEN | OPEN BOX M0BILE WHOLESALER ,VENDOR OR DEALER IN DELHI","Rajendra Nagar, Delhi",110060,mobile shops,4.8,45,0,1,1,0,,7,OPERATIONAL
Vaishno Mobiles Accessories,"Rajendra Nagar, Delhi",110092,mobile shops,4.9,1236,0,0,1,0,,2,OPERATIONAL
Mobile Hub,"Rajendra Nagar, Delhi",110024,mobile shops,4.5,137,0,1,1,0,,5,OPERATIONAL
Mobile repair shop,"Rajendra Nagar, Delhi",110008,mobile shops,3.8,20,0,0,0,0,,4,OPERATIONAL
S.S Communication,"Rajendra Nagar, Delhi",110060,mobile shops,3.3,3,0,0,1,0,,3,OPERATIONAL
Samsung Experience Store Karolbagh,"Rajendra Nagar, Delhi",110005,mobile shops,4.0,99,0,1,1,0,,6,OPERATIONAL
Mobile Phone Dealers,"Rajendra Nagar, Delhi",110005,mobile shops,3.8,4,0,0,0,0,,3,OPERATIONAL
Joyalukkas Jewellery - Pusa Road,"Rajendra Nagar, Delhi",110005,jewellery shops,4.8,6107,0,1,1,0,,4,OPERATIONAL
"BlueStone Jewellery Pusa Road, New Delhi","Rajendra Nagar, Delhi",110005,jewellery shops,4.9,536,0,1,1,0,,8,OPERATIONAL
Kataria Jewellers Pvt. Ltd.,"Rajendra Nagar, Delhi",110060,jewellery shops,4.4,93,0,0,1,0,,7,OPERATIONAL
Shri Ram Jewellers,"Rajendra Nagar, Delhi",110060,jewellery shops,4.4,19,0,0,1,0,,4,OPERATIONAL
Handa Bangles-One Gram Gold Jewellery,"Rajendra Nagar, Delhi",110008,jewellery shops,4.9,1672,0,1,1,0,,6,OPERATIONAL
SOUTHERN STAR JEWELLERY,"Rajendra Nagar, Delhi",110005,jewellery shops,5.0,11,0,1,1,0,,4,OPERATIONAL
Malabar Gold and Diamonds - Karol Bagh - Delhi,"Rajendra Nagar, Delhi",110005,jewellery shops,4.8,1956,0,1,1,0,,6,OPERATIONAL
New Kataria Jewellers,"Rajendra Nagar, Delhi",110060,jewellery shops,4.6,8,0,0,1,0,,4,OPERATIONAL
"Amba Jewellers - Gold, Silver, Diamond & Gemstone Jewelry in Karol Bagh, New Delhi","Rajendra Nagar, Delhi",110005,jewellery shops,4.8,33,0,1,1,0,,4,OPERATIONAL
Rajendra jewellers,"Rajendra Nagar, Delhi",110005,jewellery shops,4.6,46,0,0,1,0,,4,OPERATIONAL
Thea Jewellery A Nandlal D. Sons Brand,"Rajendra Nagar, Delhi",110005,jewellery shops,5.0,25,0,0,1,0,,7,OPERATIONAL
Anmol Rattan Jewels,"Rajendra Nagar, Delhi",110005,jewellery shops,4.4,23,0,0,0,0,,4,OPERATIONAL
The Bankstreet Jewellers,"Rajendra Nagar, Delhi",110005,jewellery shops,4.4,186,0,1,1,0,,4,OPERATIONAL
Aggarwal Hardware And Sanitary Store,"Rajendra Nagar, Delhi",110060,hardware stores,4.4,105,0,0,1,0,,6,OPERATIONAL
