name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status,website_propensity_score
Janta medical store,"Burari, Delhi",110084.0,pharmacies,4.2,174.0,0,0,1,0,0.0,8,OPERATIONAL,0.4676408667761338
The Chemist,"Burari, Delhi",110084.0,pharmacies,4.6,21.0,0,0,1,0,0.0,6,OPERATIONAL,0.19152332219877286
K.P. PHARMACY,"Burari, Delhi",110084.0,pharmacies,4.9,193.0,0,1,1,0,0.0,6,OPERATIONAL,0.5824885042817579
OM PHARMACY SANT NAGAR,"Burari, Delhi",110084.0,pharmacies,3.9,16.0,0,0,1,0,0.0,5,OPERATIONAL,0.14838945981384766
PRAKASH PHARMACY- Best place for all medical needs,"Burari, Delhi",110084.0,pharmacies,4.4,7.0,0,0,1,0,0.0,5,OPERATIONAL,0.1569265639989865
Aapka Dawa Bazar,"Burari, Delhi",110084.0,pharmacies,3.3,21.0,0,0,1,0,0.0,5,OPERATIONAL,0.13904302543443287
Sri Krishna Medicos,"Burari, Delhi",110084.0,pharmacies,4.9,18.0,0,1,1,0,0.0,6,OPERATIONAL,0.21793852238952757
Sunny Pharmacy,"Burari, Delhi",110084.0,pharmacies,5.0,2.0,0,0,0,0,0.0,4,OPERATIONAL,0.18305161942247405
Om shiv medicos,"Burari, Delhi",110084.0,pharmacies,4.9,58.0,0,0,1,0,0.0,5,OPERATIONAL,0.29877479622148645
Your chemist shop,"Burari, Delhi",110084.0,pharmacies,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.16314190786495456
Nishant Homeo Pharmacy,"Burari, Delhi",110084.0,pharmacies,4.5,80.0,0,0,1,0,0.0,5,OPERATIONAL,0.2840569034500505
MY CHEMIST,"Burari, Delhi",110084.0,pharmacies,4.6,10.0,0,1,1,0,0.0,6,OPERATIONAL,0.16475784913432245
LIFECARE CARE PHARMACY,"Burari, Delhi",110042.0,pharmacies,5.0,11.0,0,0,1,0,0.0,6,OPERATIONAL,0.16854170490308
Rai Medicos (Manoj),"Burari, Delhi",110084.0,pharmacies,4.9,98.0,0,0,1,0,0.0,5,OPERATIONAL,0.3367749513477429
Rai Pharmacy,"Burari, Delhi",110084.0,pharmacies,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.16314190786495456
Rishita Education Hub Center for Spoken English Math Accountancy Physics Economics Computer Home Tutor Tally and Home Tuition,"Burari, Delhi",110084.0,tutoring centers,4.9,40.0,0,1,1,0,0.0,9,OPERATIONAL,0.685091879182205
Saini Classes Burari,"Burari, Delhi",110084.0,tutoring centers,4.9,54.0,0,0,1,0,0.0,2,OPERATIONAL,0.4694358995983822
Akshara Tutors (1st to 12th All subjects),"Burari, Delhi",110084.0,tutoring centers,5.0,19.0,0,1,1,0,0.0,3,OPERATIONAL,0.47486579389774886
GS Cracker,"Burari, Delhi",110084.0,tutoring centers,4.9,70.0,0,0,0,0,0.0,2,OPERATIONAL,0.4867269253672572
Prashant Classes,"Burari, Delhi",110084.0,tutoring centers,5.0,67.0,0,0,1,0,0.0,2,OPERATIONAL,0.46915772724138843
Computer Science and IP Tuition,"Burari, Delhi",110084.0,tutoring centers,5.0,262.0,0,1,1,0,0.0,4,OPERATIONAL,0.6616517004197101
(SUNSHIINE CLASSES,"Burari, Delhi",110084.0,tutoring centers,4.9,66.0,0,1,1,0,0.0,3,OPERATIONAL,0.5260860844411076
VBC [Vikas Bhatt Classes],"Burari, Delhi",110084.0,tutoring centers,4.9,340.0,0,1,1,0,0.0,2,OPERATIONAL,0.6310334672512102
THE VISION ACADEMY (HOME TUITION PROVIDER),"Burari, Delhi",110084.0,tutoring centers,5.0,53.0,0,1,1,0,0.0,2,OPERATIONAL,0.5165931619100333
Bhautik Study,"Burari, Delhi",110084.0,tutoring centers,5.0,121.0,0,1,1,0,0.0,3,OPERATIONAL,0.6137069987048916
DHARMA ACADEMY,"Burari, Delhi",110084.0,tutoring centers,4.9,95.0,0,0,1,0,0.0,4,OPERATIONAL,0.5046845260203315
Sanjay Classes,"Burari, Delhi",110084.0,tutoring centers,4.8,322.0,0,0,1,0,0.0,4,OPERATIONAL,0.6078289586318539
AI INFOTECH COMPUTER ACADEMY,"Burari, Delhi",110084.0,tutoring centers,4.9,149.0,0,1,1,0,0.0,3,OPERATIONAL,0.5969769302534039
Sharda education institute,"Burari, Delhi",110084.0,tutoring centers,5.0,15.0,0,0,1,0,0.0,3,OPERATIONAL,0.4759606717396596
Guru Dronacharya Academy,"Burari, Delhi",110084.0,tutoring centers,4.9,49.0,0,1,1,0,0.0,7,OPERATIONAL,0.6841516222661003
NEGI TUTORIALS,"Burari, Delhi",110084.0,tutoring centers,4.2,27.0,0,1,1,0,0.0,3,OPERATIONAL,0.4492099820070858
K.D Education Academy,"Burari, Delhi",110084.0,tutoring centers,5.0,113.0,0,1,1,0,0.0,2,OPERATIONAL,0.5917954308233541
TUITION HUB,"Burari, Delhi",110084.0,tutoring centers,5.0,12.0,0,1,1,0,0.0,3,OPERATIONAL,0.4739562667150635
Garima Tuition Centre,"Burari, Delhi",110084.0,tutoring centers,5.0,12.0,0,0,1,0,0.0,2,OPERATIONAL,0.4193186432101751
THE LEARNING ACADEMY,"Burari, Delhi",110084.0,tutoring centers,5.0,6.0,0,0,1,0,0.0,6,OPERATIONAL,0.4243614336414441
FURNITURE ZONE,"Burari, Delhi",110084.0,furniture stores,4.3,6.0,0,0,1,0,0.0,9,OPERATIONAL,0.29612639452088035
R K Furniture,"Burari, Delhi",110084.0,furniture stores,5.0,41.0,0,0,1,0,0.0,8,OPERATIONAL,0.4517121693213974
Shree Ganesh Furniture,"Burari, Delhi",110084.0,furniture stores,5.0,31.0,0,1,1,0,0.0,4,OPERATIONAL,0.3846684380095624
Shagun Furniture,"Burari, Delhi",110084.0,furniture stores,3.4,26.0,0,0,1,0,0.0,6,OPERATIONAL,0.19031746612900075
Laxmi Furniture,"Burari, Delhi",110084.0,furniture stores,4.5,17.0,0,0,1,0,0.0,6,OPERATIONAL,0.2820531664205945
Gumber Furniture,"Burari, Delhi",110084.0,furniture stores,3.5,16.0,0,0,1,0,0.0,6,OPERATIONAL,0.18219019520888227
V.K Furniture House,"Burari, Delhi",110084.0,furniture stores,4.2,5.0,0,0,1,0,0.0,6,OPERATIONAL,0.24146503108531078
New Vishal Furniture And foams,"Burari, Delhi",110084.0,furniture stores,3.7,26.0,0,1,1,0,0.0,7,OPERATIONAL,0.4079021401186233
Unique sofa makers,"Burari, Delhi",110084.0,furniture stores,5.0,38.0,0,0,1,0,0.0,6,OPERATIONAL,0.38549120644895185
Narendra Furniture House,"Burari, Delhi",110084.0,furniture stores,3.9,14.0,0,0,1,0,0.0,6,OPERATIONAL,0.1964671554111319
COCKTAIL FURNITURE RAVI CNC BURARI🪚,"Burari, Delhi",110084.0,furniture stores,4.1,45.0,0,1,1,0,0.0,9,OPERATIONAL,0.3863442458092252
Vikram Furniture,"Burari, Delhi",110084.0,furniture stores,5.0,4.0,0,0,1,0,0.0,7,OPERATIONAL,0.3507744848585034
NJ Enterprise salon furniture,"Burari, Delhi",110084.0,furniture stores,4.9,73.0,0,1,1,0,0.0,4,OPERATIONAL,0.40942522420361793
GOLDEN WOOD HOMES,"Burari, Delhi",110084.0,furniture stores,2.7,29.0,0,0,1,0,0.0,6,OPERATIONAL,0.18137157864032127
Star furniture,"Burari, Delhi",110084.0,furniture stores,3.7,3.0,0,0,1,0,0.0,6,OPERATIONAL,0.16791452428299528
Negi Furniture House,"Burari, Delhi",110084.0,furniture stores,4.3,8.0,0,0,1,0,0.0,6,OPERATIONAL,0.23943178219137404
ShriRam furniture house,"Burari, Delhi",110084.0,furniture stores,3.5,2.0,0,0,1,0,0.0,6,OPERATIONAL,0.15891114610916326
Hind Furniture & Plywood,"Burari, Delhi",110084.0,furniture stores,4.5,2.0,0,0,1,0,0.0,7,OPERATIONAL,0.31327885030570707
Bansal Enterprises Furniture,"Burari, Delhi",110084.0,furniture stores,4.2,5.0,0,1,1,0,0.0,7,OPERATIONAL,0.3757132332017736
Malik chair repair,"Burari, Delhi",110084.0,furniture stores,4.9,106.0,0,0,1,0,0.0,6,OPERATIONAL,0.42218293317820965
Katyayani Mobiles (Sant Nagar),"Burari, Delhi",110084.0,mobile shops,4.9,692.0,0,0,1,0,0.0,4,OPERATIONAL,0.5374569255463151
Gambhir Telecom,"Burari, Delhi",110084.0,mobile shops,4.5,372.0,0,1,1,0,0.0,5,OPERATIONAL,0.5605467714520177
Mobile Point,"Burari, Delhi",110084.0,mobile shops,3.8,50.0,0,0,1,0,0.0,5,OPERATIONAL,0.1940631512601054
"Cashify Mobile Phone Store | Buy, Sell & Repair in Burari New Delhi","Burari, Delhi",110084.0,mobile shops,4.8,329.0,0,1,1,0,0.0,5,OPERATIONAL,0.5720734381055063
Advik Mobile,"Burari, Delhi",110084.0,mobile shops,4.6,27.0,0,0,1,0,0.0,4,OPERATIONAL,0.28835025859427954
MJ MOBILE REPAIR,"Burari, Delhi",110084.0,mobile shops,4.9,108.0,0,0,0,0,0.0,3,OPERATIONAL,0.33649920619914225
J.K enterprises (Redmi store),"Burari, Delhi",110084.0,mobile shops,3.9,161.0,0,0,1,0,0.0,4,OPERATIONAL,0.21607855523424438
Mi Store Burari Jai Shri Shyam Enterprises,"Burari, Delhi",110084.0,mobile shops,4.2,33.0,0,0,1,0,0.0,5,OPERATIONAL,0.2638612995541191
THAKUR RETAILS,"Burari, Delhi",110084.0,mobile shops,4.8,55.0,0,0,1,0,0.0,5,OPERATIONAL,0.35878204504561073
KORE Mobile - Burari,"Burari, Delhi",110084.0,mobile shops,5.0,5.0,0,1,1,0,0.0,4,OPERATIONAL,0.32022646679408745
E gadget world nathupura delhi,"Burari, Delhi",110084.0,mobile shops,4.8,218.0,0,1,1,0,0.0,6,OPERATIONAL,0.585198451624077
Dimple Telecom,"Burari, Delhi",110084.0,mobile shops,3.3,18.0,0,0,1,0,0.0,4,OPERATIONAL,0.13642885358647963
KANHA JI MOBILE CARE AND ACCESSORIES,"Burari, Delhi",110084.0,mobile shops,4.9,50.0,0,0,1,0,0.0,3,OPERATIONAL,0.30864403683261193
VIJAY SALES - BURARI,"Burari, Delhi",110084.0,mobile shops,4.8,3923.0,0,1,1,0,0.0,4,OPERATIONAL,0.6531010389792073
Pal Sahab Enterprises,"Burari, Delhi",110084.0,mobile shops,4.9,60.0,0,1,1,0,0.0,7,OPERATIONAL,0.5228360945282837
Garg Mobile & Electronics,"Burari, Delhi",110084.0,mobile shops,5.0,2.0,0,0,0,0,0.0,4,OPERATIONAL,0.2756694998855897
MOBILE MART,"Burari, Delhi",110084.0,mobile shops,5.0,1.0,0,0,1,0,0.0,4,OPERATIONAL,0.2762061813891707
classic telecom center,"Burari, Delhi",110084.0,mobile shops,4.3,77.0,0,0,1,0,0.0,4,OPERATIONAL,0.2700008648146622
Gadgets Hub,"Burari, Delhi",110084.0,mobile shops,5.0,5.0,0,0,1,0,0.0,9,OPERATIONAL,0.3717646590049839
Vaishno Mobile,"Burari, Delhi",110084.0,mobile shops,4.2,10.0,0,0,1,0,0.0,4,OPERATIONAL,0.2063675931195066
Sant Nirankari Jewellers,"Burari, Delhi",110084.0,jewellery shops,4.1,11.0,0,0,0,0,0.0,4,OPERATIONAL,0.174588831525886
Uttranchal Jewellers,"Burari, Delhi",110084.0,jewellery shops,4.4,11.0,0,0,1,0,0.0,4,OPERATIONAL,0.22318148384141273
Prajapati Jewellers,"Burari, Delhi",110084.0,jewellery shops,3.5,6.0,0,0,1,0,0.0,4,OPERATIONAL,0.13213526891556945
R Jewellery Your Style,"Burari, Delhi",110084.0,jewellery shops,4.9,13.0,0,0,1,0,0.0,4,OPERATIONAL,0.3108889218358345
Tushar Jewels Tushar retail mart,"Burari, Delhi",110084.0,jewellery shops,4.7,51.0,0,1,1,0,0.0,4,OPERATIONAL,0.4682975075148222
Pooja Jewellers,"Burari, Delhi",110084.0,jewellery shops,4.7,12.0,0,0,1,0,0.0,4,OPERATIONAL,0.276669059560217
Soundarya Fancy Jewellery,"Burari, Delhi",110084.0,jewellery shops,4.3,13.0,0,0,1,0,0.0,4,OPERATIONAL,0.22563750334018315
Vamika jewellers,"Burari, Delhi",110084.0,jewellery shops,5.0,4.0,0,1,1,0,0.0,6,OPERATIONAL,0.4972955292057249
SAINI JEWELLERS BURARI,"Burari, Delhi",110084.0,jewellery shops,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.30229561338394734
New Ambika Jewellers,"Burari, Delhi",110084.0,jewellery shops,4.4,7.0,0,0,1,0,0.0,4,OPERATIONAL,0.22277399481888888
Nirankari Sons Jewellers Pvt. Ltd.,"Burari, Delhi",110033.0,jewellery shops,4.2,476.0,0,0,1,0,0.0,4,OPERATIONAL,0.42916899164309813
Pb Jewellers,"Burari, Delhi",110084.0,jewellery shops,5.0,1.0,0,0,1,0,0.0,4,OPERATIONAL,0.2671879410884586
Deepali Jewellers,"Burari, Delhi",110042.0,jewellery shops,4.2,160.0,0,0,0,0,0.0,4,OPERATIONAL,0.30684333833644756
ocean artificial jewellery collection,"Burari, Delhi",110084.0,jewellery shops,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.30175893188036634
A.K Jewellers,"Burari, Delhi",110084.0,jewellery shops,3.7,3.0,0,0,1,0,0.0,4,OPERATIONAL,0.1354467168784603
Royal Verma jewellers (MMTC PAMP Authorised Dealers),"Burari, Delhi",110088.0,jewellery shops,4.9,623.0,0,1,1,0,0.0,7,OPERATIONAL,0.834481690437749
Krishna jewellers,"Burari, Delhi",110084.0,jewellery shops,5.0,1.0,0,0,1,0,0.0,4,OPERATIONAL,0.2671879410884586
Krishna Jewellers,"Burari, Delhi",110084.0,jewellery shops,4.1,22.0,0,0,1,0,0.0,4,OPERATIONAL,0.19719922169950493
"NAMIKA | KOREAN , WATERPROOF, A.D. JEWELLERY | HAIR ACCESSORIES","Burari, Delhi",110084.0,jewellery shops,5.0,5.0,0,1,1,0,0.0,6,OPERATIONAL,0.5102499199571788
Shri Ganpati Jewellers,"Burari, Delhi",110084.0,jewellery shops,4.5,4.0,0,0,0,0,0.0,4,OPERATIONAL,0.24202493895180155
Deepa Hardware,"Burari, Delhi",110084.0,hardware stores,4.8,31.0,0,0,1,0,0.0,5,OPERATIONAL,0.19514957321770374
BITTO HARDWARE AND ELECTRICALS,"Burari, Delhi",110084.0,hardware stores,4.5,21.0,0,0,1,0,0.0,7,OPERATIONAL,0.2283184161381081
Sakshi Paints & Hardware Store,"Burari, Delhi",110084.0,hardware stores,4.9,45.0,0,0,1,0,0.0,5,OPERATIONAL,0.21331948357589084
Lucky Hardware And Sanitary Store,"Burari, Delhi",110084.0,hardware stores,4.5,8.0,0,0,1,0,0.0,5,OPERATIONAL,0.14052671697153996
KUKU HARDWARE PAINTS AND ELECTRICAL,"Burari, Delhi",110084.0,hardware stores,4.2,19.0,0,0,1,0,0.0,7,OPERATIONAL,0.22334097866768218
GUPTA HARDWARE SANITARY AND PAINTS,"Burari, Delhi",110084.0,hardware stores,4.6,19.0,0,0,1,0,0.0,5,OPERATIONAL,0.18633798955190473
Mehra Hardware & Enterprises,"Burari, Delhi",110084.0,hardware stores,4.4,9.0,0,0,1,0,0.0,5,OPERATIONAL,0.13205637810979326
Bhai Sahab Ki Dukan Paints & Hardware,"Burari, Delhi",110084.0,hardware stores,4.1,200.0,0,0,1,0,0.0,6,OPERATIONAL,0.30015907879180065
Rang Rogan Paints & Hardware Store,"Burari, Delhi",110084.0,hardware stores,4.9,26.0,0,0,1,0,0.0,7,OPERATIONAL,0.23064895488376932
J K Hardware shop,"Burari, Delhi",110084.0,hardware stores,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.1407968402607685
Gupta hardware and paints,"Burari, Delhi",110084.0,hardware stores,3.4,9.0,0,0,1,0,0.0,5,OPERATIONAL,0.08890497084592074
Shree Balaji Paints & Hardware,"Burari, Delhi",110084.0,hardware stores,5.0,1.0,0,0,0,0,0.0,5,OPERATIONAL,0.1413335217643495
KUKU HARDWARE PAINTS AND ELECTRICAL -2,"Burari, Delhi",110084.0,hardware stores,4.8,10.0,0,0,1,0,0.0,5,OPERATIONAL,0.14691296564954018
Nadeem Hardware and Paints,"Burari, Delhi",110084.0,hardware stores,4.0,13.0,0,0,1,0,0.0,5,OPERATIONAL,0.10434145863282716
Ganesh Sanitary And Hardware,"Burari, Delhi",110084.0,hardware stores,4.9,8.0,0,0,1,0,0.0,5,OPERATIONAL,0.14204512413347015
Guru Kripa Sanitary & Hardware,"Burari, Delhi",110084.0,hardware stores,3.3,32.0,0,0,1,0,0.0,5,OPERATIONAL,0.12075640069758432
Agarwal Paints And Hardware,"Burari, Delhi",110084.0,hardware stores,4.9,66.0,0,0,1,0,0.0,5,OPERATIONAL,0.20998431082348099
"Shiv hardware, sanitary And Electrical","Burari, Delhi",110084.0,hardware stores,5.0,4.0,0,0,0,0,0.0,5,OPERATIONAL,0.1448417276529779
Chaudhary Hardware Paints & Sanitary,"Burari, Delhi",110084.0,hardware stores,3.8,5.0,0,0,1,0,0.0,5,OPERATIONAL,0.09072315092867429
Satguru Electricals,"Burari, Delhi",110084.0,hardware stores,3.2,5.0,0,0,1,0,0.0,6,OPERATIONAL,0.09655189454078825
Oh! Pind,"Karol Bagh, Delhi",110005.0,restaurants,4.5,1424.0,0,1,1,0,0.0,9,OPERATIONAL,0.7616822965175406
The Dhaba Junction - Restaurant in karol bagh,"Karol Bagh, Delhi",110005.0,restaurants,4.2,1722.0,0,1,1,1,2.0,8,OPERATIONAL,0.6721416974836489
"Sandoz Restaurant - Dbg Road, Karol Bagh","Karol Bagh, Delhi",110005.0,restaurants,4.3,5499.0,0,1,1,1,2.0,4,OPERATIONAL,0.7012517525967226
Paranga | Best Restaurant In Karol Bagh,"Karol Bagh, Delhi",110005.0,restaurants,4.8,502.0,0,1,1,0,0.0,7,OPERATIONAL,0.7366848911022337
Kake Di Hatti Karol Bagh,"Karol Bagh, Delhi",110005.0,restaurants,4.6,44.0,0,0,1,0,0.0,5,OPERATIONAL,0.3828116924846452
Suruchi Restaurant,"Karol Bagh, Delhi",110005.0,restaurants,4.2,2821.0,0,1,1,1,2.0,8,OPERATIONAL,0.6798143814830423
Flavor of Southvala Veg & Nonveg restaurant,"Karol Bagh, Delhi",110005.0,restaurants,4.3,940.0,0,1,1,0,0.0,6,OPERATIONAL,0.610126508144502
Haldiram's - Karol Bagh,"Karol Bagh, Delhi",110005.0,restaurants,4.3,10176.0,0,1,1,1,2.0,4,OPERATIONAL,0.7002035716344831
Ganesh Restaurant,"Karol Bagh, Delhi",110005.0,restaurants,4.1,4341.0,0,0,1,1,2.0,7,OPERATIONAL,0.6886796333850927
Pure Shudh,"Karol Bagh, Delhi",110005.0,restaurants,4.6,843.0,0,1,1,0,0.0,16,OPERATIONAL,0.7897523048992062
Bikanervala | Karol Bagh,"Karol Bagh, Delhi",110005.0,restaurants,4.3,11550.0,0,1,1,1,2.0,16,OPERATIONAL,0.7783115183893031
Bikanervala | Liberty Cinema Karol Bagh,"Karol Bagh, Delhi",110005.0,restaurants,4.8,1374.0,0,1,1,0,0.0,16,OPERATIONAL,0.7981360622854953
Sri Saravana Bhavan,"Karol Bagh, Delhi",110005.0,restaurants,4.0,1174.0,0,0,1,1,2.0,6,OPERATIONAL,0.4405508126727807
The Taste Of Amritsar | Best Restaurant In Karol Bagh | Best Indian Restaurant,"Karol Bagh, Delhi",110005.0,restaurants,4.7,15.0,0,1,0,0,0.0,11,OPERATIONAL,0.511387094786081
Haldiram's - Karol Bagh,"Karol Bagh, Delhi",110055.0,restaurants,4.7,673.0,0,1,1,1,2.0,4,OPERATIONAL,0.7016458037015297
"Bikanervala (Angan) | Karol Bagh, Delhi","Karol Bagh, Delhi",110005.0,restaurants,4.2,4166.0,0,1,1,1,2.0,16,OPERATIONAL,0.7671174092780388
Karim's Karol Bagh,"Karol Bagh, Delhi",110005.0,restaurants,3.0,733.0,0,0,1,0,0.0,6,OPERATIONAL,0.4333394569617827
Roshan Di Kulfi,"Karol Bagh, Delhi",110005.0,restaurants,3.9,13903.0,1,0,0,1,2.0,10,OPERATIONAL,0.5101457275118626
Olive Daniels,"Karol Bagh, Delhi",110005.0,restaurants,4.2,387.0,0,1,1,0,0.0,10,OPERATIONAL,0.650629665490783
The Spicy Stove,"Karol Bagh, Delhi",110005.0,restaurants,4.5,134.0,0,0,1,0,0.0,4,OPERATIONAL,0.44425990616381045
Guliyano Cafe,"Karol Bagh, Delhi",110005.0,cafes,4.6,316.0,0,0,1,1,2.0,7,OPERATIONAL,0.6855845934197324
steve and dodo,"Karol Bagh, Delhi",110005.0,cafes,4.9,225.0,0,1,1,0,0.0,4,OPERATIONAL,0.5356195906565263
The Grill,"Karol Bagh, Delhi",110005.0,cafes,4.7,79.0,0,0,1,0,0.0,4,OPERATIONAL,0.37915608480223295
Woodland Cafe,"Karol Bagh, Delhi",110005.0,cafes,4.7,81.0,0,0,1,0,0.0,4,OPERATIONAL,0.37915608480223295
Bohéme Cafe Bar,"Karol Bagh, Delhi",110005.0,cafes,3.9,642.0,0,0,1,1,2.0,10,OPERATIONAL,0.5054869716964878
Have luck Cafe,"Karol Bagh, Delhi",110005.0,cafes,4.3,52.0,0,1,1,0,0.0,4,OPERATIONAL,0.3376539179231095
Qbic cafe,"Karol Bagh, Delhi",110008.0,cafes,4.1,1812.0,0,0,1,1,3.0,9,OPERATIONAL,0.6067968826978443
Cafe Tafri Karol Bagh Channa Market,"Karol Bagh, Delhi",110005.0,cafes,3.9,103.0,0,0,0,0,0.0,4,OPERATIONAL,0.28156513120614707
W Va Bien,"Karol Bagh, Delhi",110005.0,cafes,3.7,1199.0,0,0,1,0,0.0,5,OPERATIONAL,0.37387167339118826
Oh! Pind,"Karol Bagh, Delhi",110005.0,cafes,4.5,1424.0,0,1,1,0,0.0,9,OPERATIONAL,0.7460769852018179
Kake Di Hatti Karol Bagh,"Karol Bagh, Delhi",110005.0,cafes,4.6,44.0,0,0,1,0,0.0,5,OPERATIONAL,0.3654748268522136
"Bikanervala (Angan) | Karol Bagh, Delhi","Karol Bagh, Delhi",110005.0,cafes,4.2,4166.0,0,1,1,1,2.0,16,OPERATIONAL,0.7288874137855588
ROYAL PUNJAB GRILL and BAR BY SOCIAL AFFAIRE RESTRO BAR- BEST BAR IN KAROL BAGH DELHI,"Karol Bagh, Delhi",110005.0,cafes,4.3,398.0,0,0,1,0,0.0,11,OPERATIONAL,0.6415788162474678
The Dhaba Junction - Restaurant in karol bagh,"Karol Bagh, Delhi",110005.0,cafes,4.2,1722.0,0,1,1,1,2.0,8,OPERATIONAL,0.6535853131224191
Xero Degrees,"Karol Bagh, Delhi",110005.0,cafes,3.9,1336.0,0,1,1,1,2.0,5,OPERATIONAL,0.46272203273458323
Bikanervala | Karol Bagh,"Karol Bagh, Delhi",110005.0,cafes,4.3,11550.0,0,1,1,1,2.0,16,OPERATIONAL,0.7169789400364983
Starbucks,"Karol Bagh, Delhi",110005.0,cafes,4.7,667.0,0,1,1,1,3.0,10,OPERATIONAL,0.7792553230258075
Sri Saravana Bhavan,"Karol Bagh, Delhi",110005.0,cafes,4.0,1174.0,0,0,1,1,2.0,6,OPERATIONAL,0.4430328336647217
Delia My Bar Headquarters,"Karol Bagh, Delhi",110005.0,cafes,3.3,452.0,0,1,1,0,0.0,4,OPERATIONAL,0.3901423933885885
Cafe De Flora,"Karol Bagh, Delhi",110021.0,cafes,4.3,2056.0,0,0,1,0,0.0,4,OPERATIONAL,0.5841860213294796
"Geetanjali Studio - Karol Bagh, New Delhi","Karol Bagh, Delhi",110005.0,salons,4.8,1719.0,0,1,1,0,0.0,10,OPERATIONAL,0.7806416948204667
"LOOKS Salon, Karol Bagh","Karol Bagh, Delhi",110005.0,salons,4.2,1409.0,0,1,1,0,0.0,6,OPERATIONAL,0.6520259459557871
"Looks Salon, Liberty Cinema Road, Karol bagh","Karol Bagh, Delhi",110005.0,salons,4.9,728.0,0,1,1,0,0.0,4,OPERATIONAL,0.6419897502312089
Varshe MediSalon,"Karol Bagh, Delhi",110005.0,salons,5.0,458.0,0,1,1,0,0.0,8,OPERATIONAL,0.72732493024532
HAIRCRAFT UNISEX SALON,"Karol Bagh, Delhi",110005.0,salons,4.8,1226.0,0,0,1,0,0.0,5,OPERATIONAL,0.6655399813793442
Naturals Salon,"Karol Bagh, Delhi",110005.0,salons,4.8,536.0,0,1,1,0,0.0,4,OPERATIONAL,0.603609457203472
WoW Women Salon and Academy,"Karol Bagh, Delhi",110005.0,salons,4.9,392.0,0,0,1,0,0.0,4,OPERATIONAL,0.5832226593862213
Jawed Habib Karol Bagh,"Karol Bagh, Delhi",110005.0,salons,4.3,550.0,0,1,1,0,0.0,4,OPERATIONAL,0.5961947637282984
The Salon By Saksh-E,"Karol Bagh, Delhi",110005.0,salons,4.8,210.0,0,1,1,0,0.0,3,OPERATIONAL,0.5584204263553476
Big Brother Hair & Beauty Salon,"Karol Bagh, Delhi",110055.0,salons,4.6,845.0,0,1,1,0,0.0,4,OPERATIONAL,0.6619985494911601
Cutes Makeover Salon & Academy,"Karol Bagh, Delhi",110005.0,salons,4.9,113.0,0,0,1,0,0.0,7,OPERATIONAL,0.6093107577353005
Atoshi Singh Salon & Makeup Studio,"Karol Bagh, Delhi",110005.0,salons,4.9,167.0,0,0,1,0,0.0,11,OPERATIONAL,0.6238153466981635
Hair Master Luxury Salon - Karol Bagh,"Karol Bagh, Delhi",110005.0,salons,4.6,88.0,0,1,1,0,0.0,4,OPERATIONAL,0.43310376571903864
persona salon by mallika gambhir,"Karol Bagh, Delhi",110005.0,salons,4.2,284.0,0,1,1,0,0.0,4,OPERATIONAL,0.5622185481476321
Sheen Beauty Salon,"Karol Bagh, Delhi",110005.0,salons,4.8,641.0,0,0,1,0,0.0,4,OPERATIONAL,0.6435226522316416
Avalon Luxury Salon & Makeup Studio,"Karol Bagh, Delhi",110005.0,salons,4.1,189.0,0,1,1,0,0.0,5,OPERATIONAL,0.44506931824161666
Al Habib Unisex Salon,"Karol Bagh, Delhi",110005.0,salons,3.7,615.0,0,0,1,0,0.0,4,OPERATIONAL,0.3865920126850031
Dream beauty parlour Karol Bagh,"Karol Bagh, Delhi",110005.0,salons,4.9,223.0,0,0,1,0,0.0,4,OPERATIONAL,0.5497061498528258
MANNA'S UNISEX SALON,"Karol Bagh, Delhi",110005.0,salons,4.7,209.0,0,1,1,0,0.0,6,OPERATIONAL,0.5798387789641913
Scissors unisex Salon | Beauty Salon & Makeup artist | Best salon in Karol Bagh,"Karol Bagh, Delhi",110005.0,salons,4.5,153.0,0,0,1,0,0.0,10,OPERATIONAL,0.6147083242361877
HARDCORE FITNESS GYM,"Karol Bagh, Delhi",110005.0,gyms,4.9,314.0,0,1,1,0,0.0,6,OPERATIONAL,0.5445220627732955
VAULT by Virat Kohli,"Karol Bagh, Delhi",110005.0,gyms,4.9,620.0,0,1,1,0,0.0,6,OPERATIONAL,0.6100926206926683
The Gym Health Planet New Rohtak Road Karol Bagh,"Karol Bagh, Delhi",110005.0,gyms,4.7,448.0,0,1,1,0,0.0,11,OPERATIONAL,0.7322940911117657
Volume Fitness Club (Karol Bagh),"Karol Bagh, Delhi",110005.0,gyms,4.5,239.0,0,0,1,0,0.0,5,OPERATIONAL,0.5120662132335451
Fitness Future gym,"Karol Bagh, Delhi",110005.0,gyms,4.8,335.0,0,0,0,0,0.0,6,OPERATIONAL,0.5369885729462637
Evolve gym,"Karol Bagh, Delhi",110005.0,gyms,4.9,35.0,0,0,1,0,0.0,5,OPERATIONAL,0.3731725341104157
